t1,t2,cost,n_auto,n_manual,n_reject,appr_rate,manual_rate,reject_rate
0.060000000000000005,0.24,325448.0,132121,99749,14138,0.5370597704139702,0.40547055380312835,0.05746967578290137
0.060000000000000005,0.25,325448.0,132121,102559,11328,0.5370597704139702,0.41689294657084325,0.0460472830151865
0.060000000000000005,0.26,325448.0,132121,103598,10289,0.5370597704139702,0.4211163864589769,0.04182384312705278
0.060000000000000005,0.27,325448.0,132121,103598,10289,0.5370597704139702,0.4211163864589769,0.04182384312705278
0.060000000000000005,0.28,325448.0,132121,103999,9888,0.5370597704139702,0.4227464147507398,0.04019381483528991
0.060000000000000005,0.29,325448.0,132121,107050,6837,0.5370597704139702,0.4351484504568957,0.02779177912913401
0.060000000000000005,0.3,325448.0,132121,108458,5429,0.5370597704139702,0.4408718415661279,0.022068388019901793
0.060000000000000005,0.31,325448.0,132121,109355,4532,0.5370597704139702,0.44451806445318853,0.018422165132841208
0.060000000000000005,0.32,325448.0,132121,110502,3385,0.5370597704139702,0.4491805144548145,0.013759715131215246
0.060000000000000005,0.32999999999999996,325448.0,132121,110502,3385,0.5370597704139702,0.4491805144548145,0.013759715131215246
0.060000000000000005,0.33999999999999997,325448.0,132121,110520,3367,0.5370597704139702,0.4492536828070632,0.013686546778966538
0.060000000000000005,0.35,325448.0,132121,110520,3367,0.5370597704139702,0.4492536828070632,0.013686546778966538
0.060000000000000005,0.36,325448.0,132121,110520,3367,0.5370597704139702,0.4492536828070632,0.013686546778966538
0.060000000000000005,0.37,325448.0,132121,111330,2557,0.5370597704139702,0.45254625865825504,0.010393970927774707
0.060000000000000005,0.38,325448.0,132121,111330,2557,0.5370597704139702,0.45254625865825504,0.010393970927774707
0.060000000000000005,0.39,325448.0,132121,111988,1899,0.5370597704139702,0.4552209684237911,0.007719261162238626
0.060000000000000005,0.39999999999999997,325448.0,132121,112031,1856,0.5370597704139702,0.45539575948749633,0.007544470098533381
0.060000000000000005,0.41,325448.0,132121,112280,1607,0.5370597704139702,0.45640792169360345,0.0065323078924262624
0.060000000000000005,0.42,325448.0,132121,112280,1607,0.5370597704139702,0.45640792169360345,0.0065323078924262624
0.060000000000000005,0.42999999999999994,325448.0,132121,113022,865,0.5370597704139702,0.4594240837696335,0.0035161458163962146
0.060000000000000005,0.43999999999999995,325448.0,132121,113378,509,0.5370597704139702,0.46087119118077463,0.002069038405255114
0.060000000000000005,0.44999999999999996,325448.0,132121,113378,509,0.5370597704139702,0.46087119118077463,0.002069038405255114
0.060000000000000005,0.45999999999999996,325448.0,132121,113378,509,0.5370597704139702,0.46087119118077463,0.002069038405255114
0.060000000000000005,0.47,325448.0,132121,113378,509,0.5370597704139702,0.46087119118077463,0.002069038405255114
0.060000000000000005,0.48,325448.0,132121,113476,411,0.5370597704139702,0.46126955220968424,0.0016706773763454847
0.060000000000000005,0.49,325448.0,132121,113476,411,0.5370597704139702,0.46126955220968424,0.0016706773763454847
0.060000000000000005,0.49999999999999994,325448.0,132121,113476,411,0.5370597704139702,0.46126955220968424,0.0016706773763454847
0.060000000000000005,0.51,325448.0,132121,113478,409,0.5370597704139702,0.46127768202660074,0.0016625475594289616
0.060000000000000005,0.52,325448.0,132121,113478,409,0.5370597704139702,0.46127768202660074,0.0016625475594289616
0.060000000000000005,0.53,325448.0,132121,113478,409,0.5370597704139702,0.46127768202660074,0.0016625475594289616
0.060000000000000005,0.54,325448.0,132121,113478,409,0.5370597704139702,0.46127768202660074,0.0016625475594289616
0.060000000000000005,0.5499999999999999,325448.0,132121,113847,40,0.5370597704139702,0.46277763324769927,0.0001625963383304608
0.060000000000000005,0.5599999999999999,325448.0,132121,113847,40,0.5370597704139702,0.46277763324769927,0.0001625963383304608
0.060000000000000005,0.57,325448.0,132121,113847,40,0.5370597704139702,0.46277763324769927,0.0001625963383304608
0.060000000000000005,0.58,325448.0,132121,113847,40,0.5370597704139702,0.46277763324769927,0.0001625963383304608
0.060000000000000005,0.59,325448.0,132121,113847,40,0.5370597704139702,0.46277763324769927,0.0001625963383304608
0.060000000000000005,0.5999999999999999,325448.0,132121,113847,40,0.5370597704139702,0.46277763324769927,0.0001625963383304608
0.060000000000000005,0.6099999999999999,325448.0,132121,113847,40,0.5370597704139702,0.46277763324769927,0.0001625963383304608
0.060000000000000005,0.6199999999999999,325448.0,132121,113847,40,0.5370597704139702,0.46277763324769927,0.0001625963383304608
0.060000000000000005,0.6299999999999999,325448.0,132121,113847,40,0.5370597704139702,0.46277763324769927,0.0001625963383304608
0.060000000000000005,0.6399999999999999,325448.0,132121,113847,40,0.5370597704139702,0.46277763324769927,0.0001625963383304608
0.060000000000000005,0.6499999999999999,325448.0,132121,113847,40,0.5370597704139702,0.46277763324769927,0.0001625963383304608
0.060000000000000005,0.6599999999999999,325448.0,132121,113870,17,0.5370597704139702,0.4628711261422393,6.910344379044584e-05
0.060000000000000005,0.6699999999999999,325448.0,132121,113870,17,0.5370597704139702,0.4628711261422393,6.910344379044584e-05
0.060000000000000005,0.6799999999999999,325448.0,132121,113870,17,0.5370597704139702,0.4628711261422393,6.910344379044584e-05
0.060000000000000005,0.69,325448.0,132121,113870,17,0.5370597704139702,0.4628711261422393,6.910344379044584e-05
0.060000000000000005,0.7,325448.0,132121,113870,17,0.5370597704139702,0.4628711261422393,6.910344379044584e-05
0.07,0.2,325448.0,143869,81816,20323,0.5848143149816266,0.3325745504211245,0.08261113459724886
0.07,0.21000000000000002,325448.0,143869,84292,17847,0.5848143149816266,0.34263926376378007,0.07254642125459335
0.07,0.22,325448.0,143869,88001,14138,0.5848143149816266,0.35771600923547203,0.05746967578290137
0.07,0.23,325448.0,143869,88001,14138,0.5848143149816266,0.35771600923547203,0.05746967578290137
0.07,0.24,325448.0,143869,88001,14138,0.5848143149816266,0.35771600923547203,0.05746967578290137
0.07,0.25,325448.0,143869,90811,11328,0.5848143149816266,0.36913840200318687,0.0460472830151865
0.07,0.26,325448.0,143869,91850,10289,0.5848143149816266,0.3733618418913206,0.04182384312705278
0.07,0.27,325448.0,143869,91850,10289,0.5848143149816266,0.3733618418913206,0.04182384312705278
0.07,0.28,325448.0,143869,92251,9888,0.5848143149816266,0.3749918701830835,0.04019381483528991
0.07,0.29,325448.0,143869,95302,6837,0.5848143149816266,0.3873939058892394,0.02779177912913401
0.07,0.3,325448.0,143869,96710,5429,0.5848143149816266,0.3931172969984716,0.022068388019901793
0.07,0.31,325448.0,143869,97607,4532,0.5848143149816266,0.39676351988553216,0.018422165132841208
0.07,0.32,325448.0,143869,98754,3385,0.5848143149816266,0.4014259698871581,0.013759715131215246
0.07,0.32999999999999996,325448.0,143869,98754,3385,0.5848143149816266,0.4014259698871581,0.013759715131215246
0.07,0.33999999999999997,325448.0,143869,98772,3367,0.5848143149816266,0.40149913823940686,0.013686546778966538
0.07,0.35,325448.0,143869,98772,3367,0.5848143149816266,0.40149913823940686,0.013686546778966538
0.07,0.36,325448.0,143869,98772,3367,0.5848143149816266,0.40149913823940686,0.013686546778966538
0.07,0.37,325448.0,143869,99582,2557,0.5848143149816266,0.40479171409059866,0.010393970927774707
0.07,0.38,325448.0,143869,99582,2557,0.5848143149816266,0.40479171409059866,0.010393970927774707
0.07,0.39,325448.0,143869,100240,1899,0.5848143149816266,0.40746642385613474,0.007719261162238626
0.07,0.39999999999999997,325448.0,143869,100283,1856,0.5848143149816266,0.40764121491984,0.007544470098533381
0.07,0.41,325448.0,143869,100532,1607,0.5848143149816266,0.4086533771259471,0.0065323078924262624
0.07,0.42,325448.0,143869,100532,1607,0.5848143149816266,0.4086533771259471,0.0065323078924262624
0.07,0.42999999999999994,325448.0,143869,101274,865,0.5848143149816266,0.4116695392019772,0.0035161458163962146
0.07,0.43999999999999995,325448.0,143869,101630,509,0.5848143149816266,0.41311664661311825,0.002069038405255114
0.07,0.44999999999999996,325448.0,143869,101630,509,0.5848143149816266,0.41311664661311825,0.002069038405255114
0.07,0.45999999999999996,325448.0,143869,101630,509,0.5848143149816266,0.41311664661311825,0.002069038405255114
0.07,0.47,325448.0,143869,101630,509,0.5848143149816266,0.41311664661311825,0.002069038405255114
0.07,0.48,325448.0,143869,101728,411,0.5848143149816266,0.4135150076420279,0.0016706773763454847
0.07,0.49,325448.0,143869,101728,411,0.5848143149816266,0.4135150076420279,0.0016706773763454847
0.07,0.49999999999999994,325448.0,143869,101728,411,0.5848143149816266,0.4135150076420279,0.0016706773763454847
0.07,0.51,325448.0,143869,101730,409,0.5848143149816266,0.4135231374589444,0.0016625475594289616
0.07,0.52,325448.0,143869,101730,409,0.5848143149816266,0.4135231374589444,0.0016625475594289616
0.07,0.53,325448.0,143869,101730,409,0.5848143149816266,0.4135231374589444,0.0016625475594289616
0.07,0.54,325448.0,143869,101730,409,0.5848143149816266,0.4135231374589444,0.0016625475594289616
0.07,0.5499999999999999,325448.0,143869,102099,40,0.5848143149816266,0.41502308868004295,0.0001625963383304608
0.07,0.5599999999999999,325448.0,143869,102099,40,0.5848143149816266,0.41502308868004295,0.0001625963383304608
0.07,0.57,325448.0,143869,102099,40,0.5848143149816266,0.41502308868004295,0.0001625963383304608
0.07,0.58,325448.0,143869,102099,40,0.5848143149816266,0.41502308868004295,0.0001625963383304608
0.07,0.59,325448.0,143869,102099,40,0.5848143149816266,0.41502308868004295,0.0001625963383304608
0.07,0.5999999999999999,325448.0,143869,102099,40,0.5848143149816266,0.41502308868004295,0.0001625963383304608
0.07,0.6099999999999999,325448.0,143869,102099,40,0.5848143149816266,0.41502308868004295,0.0001625963383304608
0.07,0.6199999999999999,325448.0,143869,102099,40,0.5848143149816266,0.41502308868004295,0.0001625963383304608
0.07,0.6299999999999999,325448.0,143869,102099,40,0.5848143149816266,0.41502308868004295,0.0001625963383304608
0.07,0.6399999999999999,325448.0,143869,102099,40,0.5848143149816266,0.41502308868004295,0.0001625963383304608
0.07,0.6499999999999999,325448.0,143869,102099,40,0.5848143149816266,0.41502308868004295,0.0001625963383304608
0.07,0.6599999999999999,325448.0,143869,102122,17,0.5848143149816266,0.4151165815745829,6.910344379044584e-05
0.07,0.6699999999999999,325448.0,143869,102122,17,0.5848143149816266,0.4151165815745829,6.910344379044584e-05
0.07,0.6799999999999999,325448.0,143869,102122,17,0.5848143149816266,0.4151165815745829,6.910344379044584e-05
0.07,0.69,325448.0,143869,102122,17,0.5848143149816266,0.4151165815745829,6.910344379044584e-05
0.07,0.7,325448.0,143869,102122,17,0.5848143149816266,0.4151165815745829,6.910344379044584e-05
0.08,0.2,325448.0,155222,70463,20323,0.6309632207082696,0.2864256446944815,0.08261113459724886
0.08,0.21000000000000002,325448.0,155222,72939,17847,0.6309632207082696,0.296490358037137,0.07254642125459335
0.08,0.22,325448.0,155222,76648,14138,0.6309632207082696,0.311567103508829,0.05746967578290137
0.08,0.23,325448.0,155222,76648,14138,0.6309632207082696,0.311567103508829,0.05746967578290137
0.08,0.24,325448.0,155222,76648,14138,0.6309632207082696,0.311567103508829,0.05746967578290137
0.08,0.25,325448.0,155222,79458,11328,0.6309632207082696,0.32298949627654383,0.0460472830151865
0.08,0.26,325448.0,155222,80497,10289,0.6309632207082696,0.32721293616467756,0.04182384312705278
0.08,0.27,325448.0,155222,80497,10289,0.6309632207082696,0.32721293616467756,0.04182384312705278
0.08,0.28,325448.0,155222,80898,9888,0.6309632207082696,0.32884296445644046,0.04019381483528991
0.08,0.29,325448.0,155222,83949,6837,0.6309632207082696,0.34124500016259635,0.02779177912913401
0.08,0.3,325448.0,155222,85357,5429,0.6309632207082696,0.34696839127182855,0.022068388019901793
0.08,0.31,325448.0,155222,86254,4532,0.6309632207082696,0.3506146141588891,0.018422165132841208
0.08,0.32,325448.0,155222,87401,3385,0.6309632207082696,0.35527706416051513,0.013759715131215246
0.08,0.32999999999999996,325448.0,155222,87401,3385,0.6309632207082696,0.35527706416051513,0.013759715131215246
0.08,0.33999999999999997,325448.0,155222,87419,3367,0.6309632207082696,0.3553502325127638,0.013686546778966538
0.08,0.35,325448.0,155222,87419,3367,0.6309632207082696,0.3553502325127638,0.013686546778966538
0.08,0.36,325448.0,155222,87419,3367,0.6309632207082696,0.3553502325127638,0.013686546778966538
0.08,0.37,325448.0,155222,88229,2557,0.6309632207082696,0.3586428083639556,0.010393970927774707
0.08,0.38,325448.0,155222,88229,2557,0.6309632207082696,0.3586428083639556,0.010393970927774707
0.08,0.39,325448.0,155222,88887,1899,0.6309632207082696,0.3613175181294917,0.007719261162238626
0.08,0.39999999999999997,325448.0,155222,88930,1856,0.6309632207082696,0.36149230919319697,0.007544470098533381
0.08,0.41,325448.0,155222,89179,1607,0.6309632207082696,0.3625044713993041,0.0065323078924262624
0.08,0.42,325448.0,155222,89179,1607,0.6309632207082696,0.3625044713993041,0.0065323078924262624
0.08,0.42999999999999994,325448.0,155222,89921,865,0.6309632207082696,0.36552063347533414,0.0035161458163962146
0.08,0.43999999999999995,325448.0,155222,90277,509,0.6309632207082696,0.3669677408864752,0.002069038405255114
0.08,0.44999999999999996,325448.0,155222,90277,509,0.6309632207082696,0.3669677408864752,0.002069038405255114
0.08,0.45999999999999996,325448.0,155222,90277,509,0.6309632207082696,0.3669677408864752,0.002069038405255114
0.08,0.47,325448.0,155222,90277,509,0.6309632207082696,0.3669677408864752,0.002069038405255114
0.08,0.48,325448.0,155222,90375,411,0.6309632207082696,0.3673661019153849,0.0016706773763454847
0.08,0.49,325448.0,155222,90375,411,0.6309632207082696,0.3673661019153849,0.0016706773763454847
0.08,0.49999999999999994,325448.0,155222,90375,411,0.6309632207082696,0.3673661019153849,0.0016706773763454847
0.08,0.51,325448.0,155222,90377,409,0.6309632207082696,0.3673742317323014,0.0016625475594289616
0.08,0.52,325448.0,155222,90377,409,0.6309632207082696,0.3673742317323014,0.0016625475594289616
0.08,0.53,325448.0,155222,90377,409,0.6309632207082696,0.3673742317323014,0.0016625475594289616
0.08,0.54,325448.0,155222,90377,409,0.6309632207082696,0.3673742317323014,0.0016625475594289616
0.08,0.5499999999999999,325448.0,155222,90746,40,0.6309632207082696,0.3688741829533999,0.0001625963383304608
0.08,0.5599999999999999,325448.0,155222,90746,40,0.6309632207082696,0.3688741829533999,0.0001625963383304608
0.08,0.57,325448.0,155222,90746,40,0.6309632207082696,0.3688741829533999,0.0001625963383304608
0.08,0.58,325448.0,155222,90746,40,0.6309632207082696,0.3688741829533999,0.0001625963383304608
0.08,0.59,325448.0,155222,90746,40,0.6309632207082696,0.3688741829533999,0.0001625963383304608
0.08,0.5999999999999999,325448.0,155222,90746,40,0.6309632207082696,0.3688741829533999,0.0001625963383304608
0.08,0.6099999999999999,325448.0,155222,90746,40,0.6309632207082696,0.3688741829533999,0.0001625963383304608
0.08,0.6199999999999999,325448.0,155222,90746,40,0.6309632207082696,0.3688741829533999,0.0001625963383304608
0.08,0.6299999999999999,325448.0,155222,90746,40,0.6309632207082696,0.3688741829533999,0.0001625963383304608
0.08,0.6399999999999999,325448.0,155222,90746,40,0.6309632207082696,0.3688741829533999,0.0001625963383304608
0.08,0.6499999999999999,325448.0,155222,90746,40,0.6309632207082696,0.3688741829533999,0.0001625963383304608
0.08,0.6599999999999999,325448.0,155222,90769,17,0.6309632207082696,0.3689676758479399,6.910344379044584e-05
0.08,0.6699999999999999,325448.0,155222,90769,17,0.6309632207082696,0.3689676758479399,6.910344379044584e-05
0.08,0.6799999999999999,325448.0,155222,90769,17,0.6309632207082696,0.3689676758479399,6.910344379044584e-05
0.08,0.69,325448.0,155222,90769,17,0.6309632207082696,0.3689676758479399,6.910344379044584e-05
0.08,0.7,325448.0,155222,90769,17,0.6309632207082696,0.3689676758479399,6.910344379044584e-05
0.09,0.2,325448.0,174806,50879,20323,0.7105703879548633,0.20681847744788787,0.08261113459724886
0.09,0.21000000000000002,325448.0,174806,53355,17847,0.7105703879548633,0.21688319079054338,0.07254642125459335
0.09,0.22,325448.0,174806,57064,14138,0.7105703879548633,0.23195993626223538,0.05746967578290137
0.09,0.23,325448.0,174806,57064,14138,0.7105703879548633,0.23195993626223538,0.05746967578290137
0.09,0.24,325448.0,174806,57064,14138,0.7105703879548633,0.23195993626223538,0.05746967578290137
0.09,0.25,325448.0,174806,59874,11328,0.7105703879548633,0.24338232902995025,0.0460472830151865
0.09,0.26,325448.0,174806,60913,10289,0.7105703879548633,0.24760576891808397,0.04182384312705278
0.09,0.27,325448.0,174806,60913,10289,0.7105703879548633,0.24760576891808397,0.04182384312705278
0.09,0.28,325448.0,174806,61314,9888,0.7105703879548633,0.24923579720984684,0.04019381483528991
0.09,0.29,325448.0,174806,64365,6837,0.7105703879548633,0.26163783291600273,0.02779177912913401
0.09,0.3,325448.0,174806,65773,5429,0.7105703879548633,0.26736122402523493,0.022068388019901793
0.09,0.31,325448.0,174806,66670,4532,0.7105703879548633,0.27100744691229556,0.018422165132841208
0.09,0.32,325448.0,174806,67817,3385,0.7105703879548633,0.2756698969139215,0.013759715131215246
0.09,0.32999999999999996,325448.0,174806,67817,3385,0.7105703879548633,0.2756698969139215,0.013759715131215246
0.09,0.33999999999999997,325448.0,174806,67835,3367,0.7105703879548633,0.2757430652661702,0.013686546778966538
0.09,0.35,325448.0,174806,67835,3367,0.7105703879548633,0.2757430652661702,0.013686546778966538
0.09,0.36,325448.0,174806,67835,3367,0.7105703879548633,0.2757430652661702,0.013686546778966538
0.09,0.37,325448.0,174806,68645,2557,0.7105703879548633,0.279035641117362,0.010393970927774707
0.09,0.38,325448.0,174806,68645,2557,0.7105703879548633,0.279035641117362,0.010393970927774707
0.09,0.39,325448.0,174806,69303,1899,0.7105703879548633,0.28171035088289814,0.007719261162238626
0.09,0.39999999999999997,325448.0,174806,69346,1856,0.7105703879548633,0.28188514194660336,0.007544470098533381
0.09,0.41,325448.0,174806,69595,1607,0.7105703879548633,0.28289730415271047,0.0065323078924262624
0.09,0.42,325448.0,174806,69595,1607,0.7105703879548633,0.28289730415271047,0.0065323078924262624
0.09,0.42999999999999994,325448.0,174806,70337,865,0.7105703879548633,0.28591346622874053,0.0035161458163962146
0.09,0.43999999999999995,325448.0,174806,70693,509,0.7105703879548633,0.28736057363988166,0.002069038405255114
0.09,0.44999999999999996,325448.0,174806,70693,509,0.7105703879548633,0.28736057363988166,0.002069038405255114
0.09,0.45999999999999996,325448.0,174806,70693,509,0.7105703879548633,0.28736057363988166,0.002069038405255114
0.09,0.47,325448.0,174806,70693,509,0.7105703879548633,0.28736057363988166,0.002069038405255114
0.09,0.48,325448.0,174806,70791,411,0.7105703879548633,0.28775893466879127,0.0016706773763454847
0.09,0.49,325448.0,174806,70791,411,0.7105703879548633,0.28775893466879127,0.0016706773763454847
0.09,0.49999999999999994,325448.0,174806,70791,411,0.7105703879548633,0.28775893466879127,0.0016706773763454847
0.09,0.51,325448.0,174806,70793,409,0.7105703879548633,0.28776706448570777,0.0016625475594289616
0.09,0.52,325448.0,174806,70793,409,0.7105703879548633,0.28776706448570777,0.0016625475594289616
0.09,0.53,325448.0,174806,70793,409,0.7105703879548633,0.28776706448570777,0.0016625475594289616
0.09,0.54,325448.0,174806,70793,409,0.7105703879548633,0.28776706448570777,0.0016625475594289616
0.09,0.5499999999999999,325448.0,174806,71162,40,0.7105703879548633,0.2892670157068063,0.0001625963383304608
0.09,0.5599999999999999,325448.0,174806,71162,40,0.7105703879548633,0.2892670157068063,0.0001625963383304608
0.09,0.57,325448.0,174806,71162,40,0.7105703879548633,0.2892670157068063,0.0001625963383304608
0.09,0.58,325448.0,174806,71162,40,0.7105703879548633,0.2892670157068063,0.0001625963383304608
0.09,0.59,325448.0,174806,71162,40,0.7105703879548633,0.2892670157068063,0.0001625963383304608
0.09,0.5999999999999999,325448.0,174806,71162,40,0.7105703879548633,0.2892670157068063,0.0001625963383304608
0.09,0.6099999999999999,325448.0,174806,71162,40,0.7105703879548633,0.2892670157068063,0.0001625963383304608
0.09,0.6199999999999999,325448.0,174806,71162,40,0.7105703879548633,0.2892670157068063,0.0001625963383304608
0.09,0.6299999999999999,325448.0,174806,71162,40,0.7105703879548633,0.2892670157068063,0.0001625963383304608
0.09,0.6399999999999999,325448.0,174806,71162,40,0.7105703879548633,0.2892670157068063,0.0001625963383304608
0.09,0.6499999999999999,325448.0,174806,71162,40,0.7105703879548633,0.2892670157068063,0.0001625963383304608
0.09,0.6599999999999999,325448.0,174806,71185,17,0.7105703879548633,0.2893605086013463,6.910344379044584e-05
0.09,0.6699999999999999,325448.0,174806,71185,17,0.7105703879548633,0.2893605086013463,6.910344379044584e-05
0.09,0.6799999999999999,325448.0,174806,71185,17,0.7105703879548633,0.2893605086013463,6.910344379044584e-05
0.09,0.69,325448.0,174806,71185,17,0.7105703879548633,0.2893605086013463,6.910344379044584e-05
0.09,0.7,325448.0,174806,71185,17,0.7105703879548633,0.2893605086013463,6.910344379044584e-05
0.1,0.2,325448.0,179647,46038,20323,0.7302486098013072,0.18714025560144384,0.08261113459724886
0.1,0.21000000000000002,325448.0,179647,48514,17847,0.7302486098013072,0.1972049689440994,0.07254642125459335
0.1,0.22,325448.0,179647,52223,14138,0.7302486098013072,0.21228171441579136,0.05746967578290137
0.1,0.23,325448.0,179647,52223,14138,0.7302486098013072,0.21228171441579136,0.05746967578290137
0.1,0.24,325448.0,179647,52223,14138,0.7302486098013072,0.21228171441579136,0.05746967578290137
0.1,0.25,325448.0,179647,55033,11328,0.7302486098013072,0.22370410718350622,0.0460472830151865
0.1,0.26,325448.0,179647,56072,10289,0.7302486098013072,0.22792754707163995,0.04182384312705278
0.1,0.27,325448.0,179647,56072,10289,0.7302486098013072,0.22792754707163995,0.04182384312705278
0.1,0.28,325448.0,179647,56473,9888,0.7302486098013072,0.22955757536340282,0.04019381483528991
0.1,0.29,325448.0,179647,59524,6837,0.7302486098013072,0.2419596110695587,0.02779177912913401
0.1,0.3,325448.0,179647,60932,5429,0.7302486098013072,0.24768300217879094,0.022068388019901793
0.1,0.31,325448.0,179647,61829,4532,0.7302486098013072,0.25132922506585154,0.018422165132841208
0.1,0.32,325448.0,179647,62976,3385,0.7302486098013072,0.2559916750674775,0.013759715131215246
0.1,0.32999999999999996,325448.0,179647,62976,3385,0.7302486098013072,0.2559916750674775,0.013759715131215246
0.1,0.33999999999999997,325448.0,179647,62994,3367,0.7302486098013072,0.2560648434197262,0.013686546778966538
0.1,0.35,325448.0,179647,62994,3367,0.7302486098013072,0.2560648434197262,0.013686546778966538
0.1,0.36,325448.0,179647,62994,3367,0.7302486098013072,0.2560648434197262,0.013686546778966538
0.1,0.37,325448.0,179647,63804,2557,0.7302486098013072,0.25935741927091804,0.010393970927774707
0.1,0.38,325448.0,179647,63804,2557,0.7302486098013072,0.25935741927091804,0.010393970927774707
0.1,0.39,325448.0,179647,64462,1899,0.7302486098013072,0.2620321290364541,0.007719261162238626
0.1,0.39999999999999997,325448.0,179647,64505,1856,0.7302486098013072,0.26220692010015934,0.007544470098533381
0.1,0.41,325448.0,179647,64754,1607,0.7302486098013072,0.26321908230626645,0.0065323078924262624
0.1,0.42,325448.0,179647,64754,1607,0.7302486098013072,0.26321908230626645,0.0065323078924262624
0.1,0.42999999999999994,325448.0,179647,65496,865,0.7302486098013072,0.2662352443822965,0.0035161458163962146
0.1,0.43999999999999995,325448.0,179647,65852,509,0.7302486098013072,0.26768235179343763,0.002069038405255114
0.1,0.44999999999999996,325448.0,179647,65852,509,0.7302486098013072,0.26768235179343763,0.002069038405255114
0.1,0.45999999999999996,325448.0,179647,65852,509,0.7302486098013072,0.26768235179343763,0.002069038405255114
0.1,0.47,325448.0,179647,65852,509,0.7302486098013072,0.26768235179343763,0.002069038405255114
0.1,0.48,325448.0,179647,65950,411,0.7302486098013072,0.26808071282234724,0.0016706773763454847
0.1,0.49,325448.0,179647,65950,411,0.7302486098013072,0.26808071282234724,0.0016706773763454847
0.1,0.49999999999999994,325448.0,179647,65950,411,0.7302486098013072,0.26808071282234724,0.0016706773763454847
0.1,0.51,325448.0,179647,65952,409,0.7302486098013072,0.26808884263926375,0.0016625475594289616
0.1,0.52,325448.0,179647,65952,409,0.7302486098013072,0.26808884263926375,0.0016625475594289616
0.1,0.53,325448.0,179647,65952,409,0.7302486098013072,0.26808884263926375,0.0016625475594289616
0.1,0.54,325448.0,179647,65952,409,0.7302486098013072,0.26808884263926375,0.0016625475594289616
0.1,0.5499999999999999,325448.0,179647,66321,40,0.7302486098013072,0.2695887938603623,0.0001625963383304608
0.1,0.5599999999999999,325448.0,179647,66321,40,0.7302486098013072,0.2695887938603623,0.0001625963383304608
0.1,0.57,325448.0,179647,66321,40,0.7302486098013072,0.2695887938603623,0.0001625963383304608
0.1,0.58,325448.0,179647,66321,40,0.7302486098013072,0.2695887938603623,0.0001625963383304608
0.1,0.59,325448.0,179647,66321,40,0.7302486098013072,0.2695887938603623,0.0001625963383304608
0.1,0.5999999999999999,325448.0,179647,66321,40,0.7302486098013072,0.2695887938603623,0.0001625963383304608
0.1,0.6099999999999999,325448.0,179647,66321,40,0.7302486098013072,0.2695887938603623,0.0001625963383304608
0.1,0.6199999999999999,325448.0,179647,66321,40,0.7302486098013072,0.2695887938603623,0.0001625963383304608
0.1,0.6299999999999999,325448.0,179647,66321,40,0.7302486098013072,0.2695887938603623,0.0001625963383304608
0.1,0.6399999999999999,325448.0,179647,66321,40,0.7302486098013072,0.2695887938603623,0.0001625963383304608
0.1,0.6499999999999999,325448.0,179647,66321,40,0.7302486098013072,0.2695887938603623,0.0001625963383304608
0.1,0.6599999999999999,325448.0,179647,66344,17,0.7302486098013072,0.2696822867549023,6.910344379044584e-05
0.1,0.6699999999999999,325448.0,179647,66344,17,0.7302486098013072,0.2696822867549023,6.910344379044584e-05
0.1,0.6799999999999999,325448.0,179647,66344,17,0.7302486098013072,0.2696822867549023,6.910344379044584e-05
0.1,0.69,325448.0,179647,66344,17,0.7302486098013072,0.2696822867549023,6.910344379044584e-05
0.1,0.7,325448.0,179647,66344,17,0.7302486098013072,0.2696822867549023,6.910344379044584e-05
0.11,0.2,325448.0,188664,37021,20323,0.7669018893694514,0.15048697603329972,0.08261113459724886
0.11,0.21000000000000002,325448.0,188664,39497,17847,0.7669018893694514,0.16055168937595526,0.07254642125459335
0.11,0.22,325448.0,188664,43206,14138,0.7669018893694514,0.17562843484764723,0.05746967578290137
0.11,0.23,325448.0,188664,43206,14138,0.7669018893694514,0.17562843484764723,0.05746967578290137
0.11,0.24,325448.0,188664,43206,14138,0.7669018893694514,0.17562843484764723,0.05746967578290137
0.11,0.25,325448.0,188664,46016,11328,0.7669018893694514,0.1870508276153621,0.0460472830151865
0.11,0.26,325448.0,188664,47055,10289,0.7669018893694514,0.19127426750349583,0.04182384312705278
0.11,0.27,325448.0,188664,47055,10289,0.7669018893694514,0.19127426750349583,0.04182384312705278
0.11,0.28,325448.0,188664,47456,9888,0.7669018893694514,0.1929042957952587,0.04019381483528991
0.11,0.29,325448.0,188664,50507,6837,0.7669018893694514,0.20530633150141459,0.02779177912913401
0.11,0.3,325448.0,188664,51915,5429,0.7669018893694514,0.2110297226106468,0.022068388019901793
0.11,0.31,325448.0,188664,52812,4532,0.7669018893694514,0.21467594549770738,0.018422165132841208
0.11,0.32,325448.0,188664,53959,3385,0.7669018893694514,0.21933839549933334,0.013759715131215246
0.11,0.32999999999999996,325448.0,188664,53959,3385,0.7669018893694514,0.21933839549933334,0.013759715131215246
0.11,0.33999999999999997,325448.0,188664,53977,3367,0.7669018893694514,0.21941156385158206,0.013686546778966538
0.11,0.35,325448.0,188664,53977,3367,0.7669018893694514,0.21941156385158206,0.013686546778966538
0.11,0.36,325448.0,188664,53977,3367,0.7669018893694514,0.21941156385158206,0.013686546778966538
0.11,0.37,325448.0,188664,54787,2557,0.7669018893694514,0.2227041397027739,0.010393970927774707
